"YEARMONTHWEEK","DIST","mobility"
"2022-10-02","Eunpyeong.gu",144020
"2022-10-03","Eunpyeong.gu",136094
"2022-10-04","Eunpyeong.gu",137915
"2022-11-01","Eunpyeong.gu",151743
"2022-11-02","Eunpyeong.gu",145679
"2022-11-03","Eunpyeong.gu",147465
"2022-11-04","Eunpyeong.gu",141134
"2022-12-01","Eunpyeong.gu",136944
"2022-12-02","Eunpyeong.gu",148876
"2022-12-03","Eunpyeong.gu",145885
"2022-12-04","Eunpyeong.gu",151973
"2022-12-05","Eunpyeong.gu",161132
"2023-01-01","Eunpyeong.gu",145621
"2023-01-02","Eunpyeong.gu",146828
"2023-01-03","Eunpyeong.gu",171881
"2023-01-04","Eunpyeong.gu",150280
"2023-02-01","Eunpyeong.gu",148726
"2023-02-02","Eunpyeong.gu",148639
"2023-02-03","Eunpyeong.gu",146829
"2023-02-04","Eunpyeong.gu",150418
"2023-03-01","Eunpyeong.gu",154806
"2023-03-02","Eunpyeong.gu",153052
"2023-03-03","Eunpyeong.gu",156795
"2023-03-04","Eunpyeong.gu",156949
"2023-03-05","Eunpyeong.gu",160364
"2023-04-01","Eunpyeong.gu",149713
"2023-04-02","Eunpyeong.gu",150269
"2023-04-03","Eunpyeong.gu",152347
"2023-04-04","Eunpyeong.gu",155000
"2023-05-01","Eunpyeong.gu",161173
"2023-05-02","Eunpyeong.gu",157244
"2023-05-03","Eunpyeong.gu",156506
"2023-05-04","Eunpyeong.gu",153781
"2023-06-01","Eunpyeong.gu",157757
"2023-06-02","Eunpyeong.gu",152591
"2023-06-03","Eunpyeong.gu",154649
"2023-06-04","Eunpyeong.gu",155791
"2023-06-05","Eunpyeong.gu",157850
"2023-07-01","Eunpyeong.gu",161640
"2023-07-02","Eunpyeong.gu",158779
"2023-07-03","Eunpyeong.gu",163530
"2023-07-04","Eunpyeong.gu",166370
"2023-08-01","Eunpyeong.gu",162660
"2019-01-01","Jongno.gu",534045
"2019-01-02","Jongno.gu",603941
"2019-01-03","Jongno.gu",612042
"2019-01-04","Jongno.gu",617533
"2019-01-05","Jongno.gu",556876
"2019-02-01","Jongno.gu",396720
"2019-02-02","Jongno.gu",608770
"2019-02-03","Jongno.gu",615683
"2019-02-04","Jongno.gu",603764
"2019-03-01","Jongno.gu",606130
"2019-03-02","Jongno.gu",607721
"2019-03-03","Jongno.gu",605279
"2019-03-04","Jongno.gu",597248
"2019-04-01","Jongno.gu",610285
"2019-04-02","Jongno.gu",600239
"2019-04-03","Jongno.gu",629283
"2019-04-04","Jongno.gu",620250
"2019-05-01","Jongno.gu",652557
"2019-05-02","Jongno.gu",635409
"2019-05-03","Jongno.gu",634582
"2019-05-04","Jongno.gu",644718
"2019-05-05","Jongno.gu",626759
"2019-06-01","Jongno.gu",585285
"2019-06-02","Jongno.gu",596707
"2019-06-03","Jongno.gu",609052
"2019-06-04","Jongno.gu",598383
"2019-07-01","Jongno.gu",602640
"2019-07-02","Jongno.gu",616331
"2019-07-03","Jongno.gu",599847
"2019-07-04","Jongno.gu",574943
"2019-08-01","Jongno.gu",570471
"2019-08-02","Jongno.gu",539195
"2019-08-03","Jongno.gu",538095
"2019-08-04","Jongno.gu",540019
"2019-08-05","Jongno.gu",609631
"2019-09-01","Jongno.gu",613932
"2019-09-02","Jongno.gu",419409
"2019-09-03","Jongno.gu",634040
"2019-09-04","Jongno.gu",606200
"2019-10-01","Jongno.gu",644139
"2019-10-02","Jongno.gu",619544
"2019-10-03","Jongno.gu",632871
"2019-10-04","Jongno.gu",646847
"2019-10-05","Jongno.gu",649182
"2019-11-01","Jongno.gu",631956
"2019-11-02","Jongno.gu",613698
"2019-11-03","Jongno.gu",614891
"2019-11-04","Jongno.gu",621878
"2019-12-01","Jongno.gu",606792
"2019-12-02","Jongno.gu",640797
"2019-12-03","Jongno.gu",653203
"2019-12-04","Jongno.gu",636096
"2020-01-01","Jongno.gu",520391
"2020-01-02","Jongno.gu",558564
"2020-01-03","Jongno.gu",563783
"2020-01-04","Jongno.gu",451466
"2020-01-05","Jongno.gu",453989
"2020-02-01","Jongno.gu",484721
"2020-02-02","Jongno.gu",506046
"2020-02-03","Jongno.gu",466704
"2020-02-04","Jongno.gu",370182
"2020-03-01","Jongno.gu",354776
"2020-03-02","Jongno.gu",381153
"2020-03-03","Jongno.gu",393765
"2020-03-04","Jongno.gu",400874
"2020-04-01","Jongno.gu",403519
"2020-04-02","Jongno.gu",420636
"2020-04-03","Jongno.gu",410254
"2020-04-04","Jongno.gu",457620
"2020-04-05","Jongno.gu",450350
"2020-05-01","Jongno.gu",448794
"2020-05-02","Jongno.gu",473939
"2020-05-03","Jongno.gu",489677
"2020-05-04","Jongno.gu",497440
"2020-06-01","Jongno.gu",481942
"2020-06-02","Jongno.gu",477549
"2020-06-03","Jongno.gu",493093
"2020-06-04","Jongno.gu",488074
"2020-07-01","Jongno.gu",499219
"2020-07-02","Jongno.gu",498007
"2020-07-03","Jongno.gu",503918
"2020-07-04","Jongno.gu",509592
"2020-07-05","Jongno.gu",490803
"2020-08-01","Jongno.gu",461042
"2020-08-02","Jongno.gu",495776
"2020-08-03","Jongno.gu",368544
"2020-08-04","Jongno.gu",340660
"2020-09-01","Jongno.gu",331127
"2020-09-02","Jongno.gu",356454
"2020-09-03","Jongno.gu",421813
"2020-09-04","Jongno.gu",453674
"2020-10-01","Jongno.gu",312928
"2020-10-02","Jongno.gu",452480
"2020-10-03","Jongno.gu",495422
"2020-10-04","Jongno.gu",511370
"2020-10-05","Jongno.gu",514788
"2020-11-01","Jongno.gu",523820
"2020-11-02","Jongno.gu",524402
"2020-11-03","Jongno.gu",475782
"2020-11-04","Jongno.gu",402306
"2020-12-01","Jongno.gu",386521
"2020-12-02","Jongno.gu",350821
"2020-12-03","Jongno.gu",325662
"2020-12-04","Jongno.gu",306026
"2020-12-05","Jongno.gu",276617
"2021-01-01","Jongno.gu",318005
"2021-01-02","Jongno.gu",352854
"2021-01-03","Jongno.gu",387797
"2021-01-04","Jongno.gu",396569
"2021-02-01","Jongno.gu",412478
"2021-02-02","Jongno.gu",331077
"2021-02-03","Jongno.gu",430424
"2021-02-04","Jongno.gu",465358
"2021-03-01","Jongno.gu",427432
"2021-03-02","Jongno.gu",477023
"2021-03-03","Jongno.gu",472528
"2021-03-04","Jongno.gu",473411
"2021-04-01","Jongno.gu",469822
"2021-04-02","Jongno.gu",480459
"2021-04-03","Jongno.gu",452513
"2021-04-04","Jongno.gu",469375
"2021-04-05","Jongno.gu",465573
"2021-05-01","Jongno.gu",454972
"2021-05-02","Jongno.gu",467591
"2021-05-03","Jongno.gu",473827
"2021-05-04","Jongno.gu",474229
"2021-06-01","Jongno.gu",471481
"2021-06-02","Jongno.gu",463121
"2021-06-03","Jongno.gu",472765
"2021-06-04","Jongno.gu",487765
"2021-07-01","Jongno.gu",463098
"2021-07-02","Jongno.gu",445843
"2021-07-03","Jongno.gu",377975
"2021-07-04","Jongno.gu",376724
"2021-07-05","Jongno.gu",375681
"2021-08-01","Jongno.gu",373263
"2021-08-02","Jongno.gu",404752
"2021-08-03","Jongno.gu",394195
"2021-08-04","Jongno.gu",420544
"2021-09-01","Jongno.gu",436625
"2021-09-02","Jongno.gu",443168
"2021-09-03","Jongno.gu",446229
"2021-09-04","Jongno.gu",341087
"2021-09-05","Jongno.gu",456536
"2021-10-01","Jongno.gu",428881
"2021-10-02","Jongno.gu",449805
"2021-10-03","Jongno.gu",481827
"2021-10-04","Jongno.gu",501234
"2021-11-01","Jongno.gu",532000
"2021-11-02","Jongno.gu",510113
"2021-11-03","Jongno.gu",516485
"2021-11-04","Jongno.gu",503931
"2021-12-01","Jongno.gu",484102
"2021-12-02","Jongno.gu",447386
"2021-12-03","Jongno.gu",414895
"2021-12-04","Jongno.gu",414150
"2021-12-05","Jongno.gu",403053
"2022-01-01","Jongno.gu",449008
"2022-01-02","Jongno.gu",456669
"2022-01-03","Jongno.gu",467243
"2022-01-04","Jongno.gu",446292
"2022-02-01","Jongno.gu",307447
"2022-02-02","Jongno.gu",447640
"2022-02-03","Jongno.gu",426825
"2022-02-04","Jongno.gu",429621
"2022-03-01","Jongno.gu",412120
"2022-03-02","Jongno.gu",413921
"2022-03-03","Jongno.gu",420778
"2022-03-04","Jongno.gu",447020
"2022-03-05","Jongno.gu",475672
"2022-04-01","Jongno.gu",497317
"2022-04-02","Jongno.gu",495653
"2022-04-03","Jongno.gu",515022
"2022-04-04","Jongno.gu",545546
"2022-05-01","Jongno.gu",542915
"2022-05-02","Jongno.gu",599073
"2022-05-03","Jongno.gu",590302
"2022-05-04","Jongno.gu",579408
"2022-06-01","Jongno.gu",563441
"2022-06-02","Jongno.gu",531909
"2022-06-03","Jongno.gu",548070
"2022-06-04","Jongno.gu",540003
"2022-06-05","Jongno.gu",511077
"2022-07-01","Jongno.gu",520866
"2022-07-02","Jongno.gu",502472
"2022-07-03","Jongno.gu",516666
"2022-07-04","Jongno.gu",511099
"2022-08-01","Jongno.gu",479747
"2022-08-02","Jongno.gu",479970
"2022-08-03","Jongno.gu",500786
"2022-08-04","Jongno.gu",540422
"2022-09-01","Jongno.gu",528749
"2022-09-02","Jongno.gu",470117
"2022-09-03","Jongno.gu",526169
"2022-09-04","Jongno.gu",585969
"2022-09-05","Jongno.gu",555557
"2022-10-01","Jongno.gu",460252
"2022-10-02","Jongno.gu",501132
"2022-10-03","Jongno.gu",498120
"2022-10-04","Jongno.gu",506620
"2022-11-01","Jongno.gu",514721
"2022-11-02","Jongno.gu",486453
"2022-11-03","Jongno.gu",490412
"2022-11-04","Jongno.gu",500899
"2022-12-01","Jongno.gu",440347
"2022-12-02","Jongno.gu",512999
"2022-12-03","Jongno.gu",522713
"2022-12-04","Jongno.gu",534225
"2022-12-05","Jongno.gu",521771
"2023-01-01","Jongno.gu",506429
"2023-01-02","Jongno.gu",523671
"2023-01-03","Jongno.gu",470727
"2023-01-04","Jongno.gu",422967
"2023-02-01","Jongno.gu",541138
"2023-02-02","Jongno.gu",553141
"2023-02-03","Jongno.gu",555121
"2023-02-04","Jongno.gu",567010
"2023-03-01","Jongno.gu",547819
"2023-03-02","Jongno.gu",547829
"2023-03-03","Jongno.gu",566689
"2023-03-04","Jongno.gu",584920
"2023-03-05","Jongno.gu",578067
"2023-04-01","Jongno.gu",553057
"2023-04-02","Jongno.gu",545701
"2023-04-03","Jongno.gu",556730
"2023-04-04","Jongno.gu",567484
"2023-05-01","Jongno.gu",512648
"2023-05-02","Jongno.gu",602062
"2023-05-03","Jongno.gu",603600
"2023-05-04","Jongno.gu",556675
"2023-06-01","Jongno.gu",545306
"2023-06-02","Jongno.gu",528202
"2023-06-03","Jongno.gu",552886
"2023-06-04","Jongno.gu",544066
"2023-06-05","Jongno.gu",523858
"2023-07-01","Jongno.gu",544052
"2023-07-02","Jongno.gu",522769
"2023-07-03","Jongno.gu",533213
"2023-07-04","Jongno.gu",541788
"2023-08-01","Jongno.gu",507752
"2019-01-01","Jung.gu",573170
"2019-01-02","Jung.gu",683787
"2019-01-03","Jung.gu",699868
"2019-01-04","Jung.gu",710534
"2019-01-05","Jung.gu",668148
"2019-02-01","Jung.gu",413608
"2019-02-02","Jung.gu",703961
"2019-02-03","Jung.gu",698954
"2019-02-04","Jung.gu",665957
"2019-03-01","Jung.gu",718918
"2019-03-02","Jung.gu",716325
"2019-03-03","Jung.gu",719834
"2019-03-04","Jung.gu",716062
"2019-04-01","Jung.gu",713163
"2019-04-02","Jung.gu",712964
"2019-04-03","Jung.gu",738923
"2019-04-04","Jung.gu",732316
"2019-05-01","Jung.gu",711532
"2019-05-02","Jung.gu",697635
"2019-05-03","Jung.gu",742080
"2019-05-04","Jung.gu",753935
"2019-05-05","Jung.gu",747168
"2019-06-01","Jung.gu",757298
"2019-06-02","Jung.gu",762015
"2019-06-03","Jung.gu",716190
"2019-06-04","Jung.gu",730136
"2019-07-01","Jung.gu",715806
"2019-07-02","Jung.gu",714634
"2019-07-03","Jung.gu",709278
"2019-07-04","Jung.gu",689317
"2019-08-01","Jung.gu",695795
"2019-08-02","Jung.gu",636800
"2019-08-03","Jung.gu",540751
"2019-08-04","Jung.gu",584429
"2019-08-05","Jung.gu",714559
"2019-09-01","Jung.gu",718052
"2019-09-02","Jung.gu",476796
"2019-09-03","Jung.gu",738778
"2019-09-04","Jung.gu",712240
"2019-10-01","Jung.gu",692237
"2019-10-02","Jung.gu",677887
"2019-10-03","Jung.gu",743305
"2019-10-04","Jung.gu",744090
"2019-10-05","Jung.gu",752527
"2019-11-01","Jung.gu",740782
"2019-11-02","Jung.gu",722031
"2019-11-03","Jung.gu",724661
"2019-11-04","Jung.gu",738517
"2019-12-01","Jung.gu",729774
"2019-12-02","Jung.gu",747074
"2019-12-03","Jung.gu",754026
"2019-12-04","Jung.gu",719209
"2020-01-01","Jung.gu",577370
"2020-01-02","Jung.gu",651203
"2020-01-03","Jung.gu",664238
"2020-01-04","Jung.gu",521583
"2020-01-05","Jung.gu",517690
"2020-02-01","Jung.gu",573833
"2020-02-02","Jung.gu",591234
"2020-02-03","Jung.gu",552340
"2020-02-04","Jung.gu",451791
"2020-03-01","Jung.gu",427405
"2020-03-02","Jung.gu",449189
"2020-03-03","Jung.gu",454335
"2020-03-04","Jung.gu",461741
"2020-04-01","Jung.gu",466637
"2020-04-02","Jung.gu",486972
"2020-04-03","Jung.gu",457798
"2020-04-04","Jung.gu",523204
"2020-04-05","Jung.gu",481475
"2020-05-01","Jung.gu",502135
"2020-05-02","Jung.gu",543516
"2020-05-03","Jung.gu",549850
"2020-05-04","Jung.gu",565270
"2020-06-01","Jung.gu",556987
"2020-06-02","Jung.gu",558913
"2020-06-03","Jung.gu",569616
"2020-06-04","Jung.gu",568528
"2020-07-01","Jung.gu",574036
"2020-07-02","Jung.gu",566172
"2020-07-03","Jung.gu",568389
"2020-07-04","Jung.gu",570373
"2020-07-05","Jung.gu",560204
"2020-08-01","Jung.gu",537603
"2020-08-02","Jung.gu",523082
"2020-08-03","Jung.gu",432077
"2020-08-04","Jung.gu",423024
"2020-09-01","Jung.gu",412153
"2020-09-02","Jung.gu",440133
"2020-09-03","Jung.gu",500068
"2020-09-04","Jung.gu",533094
"2020-10-01","Jung.gu",330394
"2020-10-02","Jung.gu",507564
"2020-10-03","Jung.gu",568822
"2020-10-04","Jung.gu",580406
"2020-10-05","Jung.gu",592816
"2020-11-01","Jung.gu",593935
"2020-11-02","Jung.gu",595809
"2020-11-03","Jung.gu",554152
"2020-11-04","Jung.gu",489586
"2020-12-01","Jung.gu",473649
"2020-12-02","Jung.gu",436571
"2020-12-03","Jung.gu",410175
"2020-12-04","Jung.gu",384560
"2020-12-05","Jung.gu",351901
"2021-01-01","Jung.gu",416470
"2021-01-02","Jung.gu",447843
"2021-01-03","Jung.gu",479261
"2021-01-04","Jung.gu",485280
"2021-02-01","Jung.gu",488699
"2021-02-02","Jung.gu",355921
"2021-02-03","Jung.gu",499431
"2021-02-04","Jung.gu",534750
"2021-03-01","Jung.gu",494526
"2021-03-02","Jung.gu",545674
"2021-03-03","Jung.gu",544040
"2021-03-04","Jung.gu",546119
"2021-04-01","Jung.gu",543407
"2021-04-02","Jung.gu",548400
"2021-04-03","Jung.gu",524927
"2021-04-04","Jung.gu",539161
"2021-04-05","Jung.gu",538658
"2021-05-01","Jung.gu",492922
"2021-05-02","Jung.gu",535375
"2021-05-03","Jung.gu",511027
"2021-05-04","Jung.gu",541537
"2021-06-01","Jung.gu",546990
"2021-06-02","Jung.gu",546847
"2021-06-03","Jung.gu",557047
"2021-06-04","Jung.gu",577516
"2021-07-01","Jung.gu",556980
"2021-07-02","Jung.gu",527230
"2021-07-03","Jung.gu",447994
"2021-07-04","Jung.gu",450486
"2021-07-05","Jung.gu",456617
"2021-08-01","Jung.gu",454961
"2021-08-02","Jung.gu",451560
"2021-08-03","Jung.gu",450294
"2021-08-04","Jung.gu",493739
"2021-09-01","Jung.gu",514787
"2021-09-02","Jung.gu",523334
"2021-09-03","Jung.gu",524873
"2021-09-04","Jung.gu",353137
"2021-09-05","Jung.gu",531627
"2021-10-01","Jung.gu",492213
"2021-10-02","Jung.gu",510770
"2021-10-03","Jung.gu",557191
"2021-10-04","Jung.gu",575514
"2021-11-01","Jung.gu",595865
"2021-11-02","Jung.gu",580914
"2021-11-03","Jung.gu",596191
"2021-11-04","Jung.gu",590509
"2021-12-01","Jung.gu",577330
"2021-12-02","Jung.gu",524205
"2021-12-03","Jung.gu",479015
"2021-12-04","Jung.gu",622382
"2021-12-05","Jung.gu",553987
"2022-01-01","Jung.gu",547104
"2022-01-02","Jung.gu",550132
"2022-01-03","Jung.gu",555963
"2022-01-04","Jung.gu",526476
"2022-02-01","Jung.gu",333289
"2022-02-02","Jung.gu",524635
"2022-02-03","Jung.gu",507324
"2022-02-04","Jung.gu",507938
"2022-03-01","Jung.gu",480755
"2022-03-02","Jung.gu",477710
"2022-03-03","Jung.gu",502233
"2022-03-04","Jung.gu",524357
"2022-03-05","Jung.gu",555712
"2022-04-01","Jung.gu",584224
"2022-04-02","Jung.gu",589660
"2022-04-03","Jung.gu",605142
"2022-04-04","Jung.gu",629986
"2022-05-01","Jung.gu",603334
"2022-05-02","Jung.gu",655087
"2022-05-03","Jung.gu",644098
"2022-05-04","Jung.gu",642445
"2022-06-01","Jung.gu",609623
"2022-06-02","Jung.gu",588630
"2022-06-03","Jung.gu",626561
"2022-06-04","Jung.gu",615485
"2022-06-05","Jung.gu",607833
"2022-07-01","Jung.gu",610948
"2022-07-02","Jung.gu",586521
"2022-07-03","Jung.gu",599958
"2022-07-04","Jung.gu",602506
"2022-08-01","Jung.gu",581755
"2022-08-02","Jung.gu",533606
"2022-08-03","Jung.gu",549342
"2022-08-04","Jung.gu",609679
"2022-09-01","Jung.gu",625212
"2022-09-02","Jung.gu",513817
"2022-09-03","Jung.gu",582279
"2022-09-04","Jung.gu",661829
"2022-09-05","Jung.gu",787886
"2022-10-01","Jung.gu",893319
"2022-10-02","Jung.gu",834914
"2022-10-03","Jung.gu",966161
"2022-10-04","Jung.gu",962601
"2022-11-01","Jung.gu",844958
"2022-11-02","Jung.gu",882745
"2022-11-03","Jung.gu",882755
"2022-11-04","Jung.gu",903047
"2022-12-01","Jung.gu",869785
"2022-12-02","Jung.gu",810383
"2022-12-03","Jung.gu",643161
"2022-12-04","Jung.gu",654802
"2022-12-05","Jung.gu",597563
"2023-01-01","Jung.gu",593990
"2023-01-02","Jung.gu",615805
"2023-01-03","Jung.gu",553935
"2023-01-04","Jung.gu",461996
"2023-02-01","Jung.gu",626088
"2023-02-02","Jung.gu",636486
"2023-02-03","Jung.gu",635922
"2023-02-04","Jung.gu",639816
"2023-03-01","Jung.gu",600518
"2023-03-02","Jung.gu",629421
"2023-03-03","Jung.gu",636469
"2023-03-04","Jung.gu",649126
"2023-03-05","Jung.gu",649806
"2023-04-01","Jung.gu",626439
"2023-04-02","Jung.gu",623895
"2023-04-03","Jung.gu",636794
"2023-04-04","Jung.gu",645203
"2023-05-01","Jung.gu",559564
"2023-05-02","Jung.gu",668936
"2023-05-03","Jung.gu",686215
"2023-05-04","Jung.gu",644721
"2023-06-01","Jung.gu",619729
"2023-06-02","Jung.gu",595090
"2023-06-03","Jung.gu",651198
"2023-06-04","Jung.gu",632746
"2023-06-05","Jung.gu",631899
"2023-07-01","Jung.gu",648195
"2023-07-02","Jung.gu",621887
"2023-07-03","Jung.gu",627948
"2023-07-04","Jung.gu",635762
"2023-08-01","Jung.gu",609849
"2019-01-01","Jungnang.gu",177318
"2019-01-02","Jungnang.gu",175568
"2019-01-03","Jungnang.gu",176566
"2019-01-04","Jungnang.gu",174688
"2019-01-05","Jungnang.gu",183970
"2019-02-01","Jungnang.gu",190991
"2019-02-02","Jungnang.gu",174178
"2019-02-03","Jungnang.gu",171867
"2019-02-04","Jungnang.gu",172746
"2019-03-01","Jungnang.gu",180107
"2019-03-02","Jungnang.gu",180507
"2019-03-03","Jungnang.gu",175451
"2019-03-04","Jungnang.gu",180196
"2019-04-01","Jungnang.gu",180387
"2019-04-02","Jungnang.gu",176739
"2019-04-03","Jungnang.gu",181854
"2019-04-04","Jungnang.gu",179853
"2019-05-01","Jungnang.gu",187981
"2019-05-02","Jungnang.gu",187071
"2019-05-03","Jungnang.gu",184078
"2019-05-04","Jungnang.gu",200193
"2019-05-05","Jungnang.gu",186827
"2019-06-01","Jungnang.gu",181074
"2019-06-02","Jungnang.gu",177488
"2019-06-03","Jungnang.gu",176269
"2019-06-04","Jungnang.gu",176395
"2019-07-01","Jungnang.gu",175220
"2019-07-02","Jungnang.gu",172473
"2019-07-03","Jungnang.gu",174869
"2019-07-04","Jungnang.gu",169262
"2019-08-01","Jungnang.gu",171706
"2019-08-02","Jungnang.gu",160340
"2019-08-03","Jungnang.gu",144619
"2019-08-04","Jungnang.gu",150553
"2019-08-05","Jungnang.gu",183718
"2019-09-01","Jungnang.gu",175652
"2019-09-02","Jungnang.gu",208584
"2019-09-03","Jungnang.gu",179580
"2019-09-04","Jungnang.gu",169546
"2019-10-01","Jungnang.gu",178295
"2019-10-02","Jungnang.gu",172974
"2019-10-03","Jungnang.gu",183203
"2019-10-04","Jungnang.gu",181348
"2019-10-05","Jungnang.gu",184592
"2019-11-01","Jungnang.gu",178863
"2019-11-02","Jungnang.gu",173526
"2019-11-03","Jungnang.gu",180292
"2019-11-04","Jungnang.gu",185501
"2019-12-01","Jungnang.gu",177744
"2019-12-02","Jungnang.gu",182518
"2019-12-03","Jungnang.gu",179998
"2019-12-04","Jungnang.gu",186205
"2020-01-01","Jungnang.gu",187499
"2020-01-02","Jungnang.gu",180759
"2020-01-03","Jungnang.gu",184539
"2020-01-04","Jungnang.gu",207158
"2020-01-05","Jungnang.gu",170308
"2020-02-01","Jungnang.gu",157582
"2020-02-02","Jungnang.gu",164095
"2020-02-03","Jungnang.gu",157380
"2020-02-04","Jungnang.gu",142680
"2020-03-01","Jungnang.gu",135499
"2020-03-02","Jungnang.gu",141658
"2020-03-03","Jungnang.gu",142635
"2020-03-04","Jungnang.gu",146189
"2020-04-01","Jungnang.gu",144152
"2020-04-02","Jungnang.gu",145642
"2020-04-03","Jungnang.gu",149828
"2020-04-04","Jungnang.gu",153764
"2020-04-05","Jungnang.gu",163139
"2020-05-01","Jungnang.gu",164764
"2020-05-02","Jungnang.gu",161260
"2020-05-03","Jungnang.gu",162374
"2020-05-04","Jungnang.gu",166134
"2020-06-01","Jungnang.gu",161810
"2020-06-02","Jungnang.gu",159222
"2020-06-03","Jungnang.gu",163781
"2020-06-04","Jungnang.gu",161838
"2020-07-01","Jungnang.gu",164541
"2020-07-02","Jungnang.gu",157912
"2020-07-03","Jungnang.gu",163267
"2020-07-04","Jungnang.gu",162455
"2020-07-05","Jungnang.gu",160769
"2020-08-01","Jungnang.gu",157076
"2020-08-02","Jungnang.gu",162937
"2020-08-03","Jungnang.gu",147894
"2020-08-04","Jungnang.gu",143898
"2020-09-01","Jungnang.gu",137820
"2020-09-02","Jungnang.gu",140413
"2020-09-03","Jungnang.gu",156117
"2020-09-04","Jungnang.gu",160588
"2020-10-01","Jungnang.gu",179265
"2020-10-02","Jungnang.gu",156672
"2020-10-03","Jungnang.gu",165277
"2020-10-04","Jungnang.gu",168255
"2020-10-05","Jungnang.gu",170885
"2020-11-01","Jungnang.gu",164172
"2020-11-02","Jungnang.gu",168749
"2020-11-03","Jungnang.gu",161584
"2020-11-04","Jungnang.gu",151471
"2020-12-01","Jungnang.gu",145625
"2020-12-02","Jungnang.gu",138151
"2020-12-03","Jungnang.gu",135851
"2020-12-04","Jungnang.gu",134625
"2020-12-05","Jungnang.gu",132987
"2021-01-01","Jungnang.gu",125478
"2021-01-02","Jungnang.gu",137447
"2021-01-03","Jungnang.gu",142297
"2021-01-04","Jungnang.gu",146361
"2021-02-01","Jungnang.gu",147148
"2021-02-02","Jungnang.gu",161096
"2021-02-03","Jungnang.gu",149883
"2021-02-04","Jungnang.gu",156779
"2021-03-01","Jungnang.gu",154346
"2021-03-02","Jungnang.gu",161832
"2021-03-03","Jungnang.gu",162661
"2021-03-04","Jungnang.gu",161107
"2021-04-01","Jungnang.gu",160183
"2021-04-02","Jungnang.gu",156917
"2021-04-03","Jungnang.gu",156665
"2021-04-04","Jungnang.gu",159992
"2021-04-05","Jungnang.gu",159331
"2021-05-01","Jungnang.gu",165906
"2021-05-02","Jungnang.gu",158686
"2021-05-03","Jungnang.gu",163564
"2021-05-04","Jungnang.gu",162840
"2021-06-01","Jungnang.gu",160324
"2021-06-02","Jungnang.gu",158073
"2021-06-03","Jungnang.gu",163901
"2021-06-04","Jungnang.gu",160490
"2021-07-01","Jungnang.gu",161345
"2021-07-02","Jungnang.gu",156059
"2021-07-03","Jungnang.gu",145324
"2021-07-04","Jungnang.gu",145347
"2021-07-05","Jungnang.gu",148315
"2021-08-01","Jungnang.gu",147110
"2021-08-02","Jungnang.gu",152020
"2021-08-03","Jungnang.gu",149807
"2021-08-04","Jungnang.gu",155218
"2021-09-01","Jungnang.gu",156981
"2021-09-02","Jungnang.gu",158796
"2021-09-03","Jungnang.gu",172229
"2021-09-04","Jungnang.gu",173859
"2021-09-05","Jungnang.gu",159391
"2021-10-01","Jungnang.gu",151555
"2021-10-02","Jungnang.gu",159709
"2021-10-03","Jungnang.gu",162168
"2021-10-04","Jungnang.gu",164982
"2021-11-01","Jungnang.gu",165919
"2021-11-02","Jungnang.gu",165190
"2021-11-03","Jungnang.gu",170223
"2021-11-04","Jungnang.gu",168043
"2021-12-01","Jungnang.gu",165069
"2021-12-02","Jungnang.gu",160256
"2021-12-03","Jungnang.gu",159110
"2021-12-04","Jungnang.gu",155020
"2021-12-05","Jungnang.gu",159553
"2022-01-01","Jungnang.gu",153040
"2022-01-02","Jungnang.gu",154301
"2022-01-03","Jungnang.gu",154531
"2022-01-04","Jungnang.gu",162594
"2022-02-01","Jungnang.gu",164433
"2022-02-02","Jungnang.gu",149626
"2022-02-03","Jungnang.gu",148343
"2022-02-04","Jungnang.gu",148456
"2022-03-01","Jungnang.gu",150263
"2022-03-02","Jungnang.gu",146551
"2022-03-03","Jungnang.gu",148285
"2022-03-04","Jungnang.gu",150727
"2022-03-05","Jungnang.gu",155041
"2022-04-01","Jungnang.gu",156145
"2022-04-02","Jungnang.gu",159170
"2022-04-03","Jungnang.gu",164301
"2022-04-04","Jungnang.gu",168242
"2022-05-01","Jungnang.gu",177845
"2022-05-02","Jungnang.gu",173154
"2022-05-03","Jungnang.gu",177635
"2022-05-04","Jungnang.gu",174848
"2022-06-01","Jungnang.gu",171139
"2022-06-02","Jungnang.gu",164509
"2022-06-03","Jungnang.gu",170215
"2022-06-04","Jungnang.gu",165911
